-7.667665679853371552e-01
-3.481901711792100840e-01
-1.746741516002379979e-02
3.034853551574354102e-01
-2.591367875321142211e-01
2.423651934827637522e-01
-6.353159318531088895e-02
-2.617157590396629319e-01
